imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,deadlineMiss,stateName,snapshotCpu,snapshotTemp,snapshotFreqs,preprocessMode
85823,000000085823.jpg,640x427,1,0.748919,0,0,FP,yolov8l_bsz4.ms,159.50,115.50,0,275.00,1,Idle,3.30,40.00,,fused
490125,000000490125.jpg,500x335,1,0.748896,0,0,FP,yolov8l_bsz4.ms,154.00,113.00,0,267.00,1,Idle,3.57,40.00,,fused
185292,000000185292.jpg,421x640,1,0.748790,1,1,TP,yolov8l_bsz4.ms,154.00,113.00,0,267.00,1,Idle,3.57,40.00,,fused
412531,000000412531.jpg,640x480,1,0.748772,0,0,FP,yolov8l_bsz4.ms,154.00,113.00,0,267.00,1,Idle,3.57,40.00,,fused
294855,000000294855.jpg,500x375,1,0.747829,0,0,FP,yolov8l_bsz4.ms,154.00,113.00,0,267.00,1,Idle,3.57,40.00,,fused
35197,000000035197.jpg,429x640,1,0.747759,1,1,TP,yolov8l_bsz4.ms,156.50,111.50,0,268.00,1,Idle,3.77,40.00,,fused
206027,000000206027.jpg,640x480,1,0.747723,0,0,FP,yolov8l_bsz4.ms,156.50,111.50,0,268.00,1,Idle,3.77,40.00,,fused
268375,000000268375.jpg,640x424,1,0.747619,0,0,FP,yolov8l_bsz4.ms,156.50,111.50,0,268.00,1,Idle,3.77,40.00,,fused
549220,000000549220.jpg,480x640,1,0.747364,1,1,TP,yolov8l_bsz4.ms,156.50,111.50,0,268.00,1,Idle,3.77,40.00,,fused
344909,000000344909.jpg,480x640,1,0.747244,0,0,FP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,3.87,40.00,,fused
151051,000000151051.jpg,640x478,1,0.746130,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,3.87,40.00,,fused
223959,000000223959.jpg,480x640,1,0.746116,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,3.87,40.00,,fused
500270,000000500270.jpg,640x425,1,0.745878,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,3.87,40.00,,fused
240049,000000240049.jpg,426x640,1,0.745367,1,1,TP,yolov8l_bsz4.ms,161.25,109.25,0,270.50,1,Idle,3.92,40.00,,fused
289594,000000289594.jpg,519x640,1,0.745355,1,1,TP,yolov8l_bsz4.ms,161.25,109.25,0,270.50,1,Idle,3.92,40.00,,fused
243034,000000243034.jpg,427x640,1,0.744818,1,1,TP,yolov8l_bsz4.ms,161.25,109.25,0,270.50,1,Idle,3.92,40.00,,fused
272136,000000272136.jpg,640x428,1,0.744680,1,1,TP,yolov8l_bsz4.ms,161.25,109.25,0,270.50,1,Idle,3.92,40.00,,fused
511453,000000511453.jpg,612x612,1,0.744501,0,0,FP,yolov8l_bsz4.ms,156.50,142.75,0,299.25,1,Idle,3.93,40.00,,fused
480122,000000480122.jpg,640x640,1,0.744460,0,0,FP,yolov8l_bsz4.ms,156.50,142.75,0,299.25,1,Idle,3.93,40.00,,fused
219271,000000219271.jpg,350x500,1,0.744354,1,1,TP,yolov8l_bsz4.ms,156.50,142.75,0,299.25,1,Idle,3.93,40.00,,fused
491213,000000491213.jpg,640x480,1,0.743445,1,1,TP,yolov8l_bsz4.ms,156.50,142.75,0,299.25,1,Idle,3.93,40.00,,fused
402473,000000402473.jpg,640x480,1,0.743359,0,0,FP,yolov8l_bsz4.ms,166.25,114.75,0,281.00,1,Idle,4.11,40.00,,fused
542423,000000542423.jpg,640x425,1,0.743314,1,1,TP,yolov8l_bsz4.ms,166.25,114.75,0,281.00,1,Idle,4.11,40.00,,fused
273551,000000273551.jpg,640x457,1,0.742822,0,0,FP,yolov8l_bsz4.ms,166.25,114.75,0,281.00,1,Idle,4.11,40.00,,fused
559547,000000559547.jpg,640x491,1,0.742678,1,1,TP,yolov8l_bsz4.ms,166.25,114.75,0,281.00,1,Idle,4.11,40.00,,fused
238866,000000238866.jpg,640x439,1,0.742147,0,0,FP,yolov8l_bsz4.ms,156.75,106.25,0,263.00,1,Idle,4.10,40.00,,fused
254368,000000254368.jpg,392x640,1,0.742090,1,1,TP,yolov8l_bsz4.ms,156.75,106.25,0,263.00,1,Idle,4.10,40.00,,fused
427055,000000427055.jpg,640x480,1,0.740646,0,0,FP,yolov8l_bsz4.ms,156.75,106.25,0,263.00,1,Idle,4.10,40.00,,fused
429281,000000429281.jpg,480x640,1,0.740271,0,0,FP,yolov8l_bsz4.ms,156.75,106.25,0,263.00,1,Idle,4.10,40.00,,fused
398810,000000398810.jpg,500x500,1,0.740176,0,0,FP,yolov8l_bsz4.ms,165.00,121.50,0,286.50,1,Idle,3.64,40.00,,fused
117645,000000117645.jpg,640x480,1,0.738905,1,1,TP,yolov8l_bsz4.ms,165.00,121.50,0,286.50,1,Idle,3.64,40.00,,fused
146825,000000146825.jpg,640x309,1,0.737335,1,1,TP,yolov8l_bsz4.ms,165.00,121.50,0,286.50,1,Idle,3.64,40.00,,fused
552775,000000552775.jpg,375x500,1,0.737312,1,1,TP,yolov8l_bsz4.ms,165.00,121.50,0,286.50,1,Idle,3.64,40.00,,fused
17436,000000017436.jpg,481x640,1,0.736799,1,1,TP,yolov8l_bsz4.ms,156.00,127.50,0,283.50,1,Idle,4.11,40.00,,fused
124636,000000124636.jpg,640x480,1,0.736615,0,0,FP,yolov8l_bsz4.ms,156.00,127.50,0,283.50,1,Idle,4.11,40.00,,fused
161879,000000161879.jpg,640x569,1,0.736400,1,1,TP,yolov8l_bsz4.ms,156.00,127.50,0,283.50,1,Idle,4.11,40.00,,fused
563604,000000563604.jpg,640x479,1,0.735895,1,1,TP,yolov8l_bsz4.ms,156.00,127.50,0,283.50,1,Idle,4.11,40.00,,fused
144706,000000144706.jpg,640x480,1,0.735521,0,0,FP,yolov8l_bsz4.ms,160.50,123.50,0,284.00,1,Idle,4.17,40.00,,fused
339442,000000339442.jpg,523x640,1,0.735476,0,0,FP,yolov8l_bsz4.ms,160.50,123.50,0,284.00,1,Idle,4.17,40.00,,fused
365208,000000365208.jpg,603x640,1,0.735017,1,1,TP,yolov8l_bsz4.ms,160.50,123.50,0,284.00,1,Idle,4.17,40.00,,fused
557916,000000557916.jpg,640x426,1,0.734199,1,1,TP,yolov8l_bsz4.ms,160.50,123.50,0,284.00,1,Idle,4.17,40.00,,fused
163951,000000163951.jpg,427x640,1,0.733187,0,0,FP,yolov8l_bsz4.ms,167.50,101.75,0,269.25,1,Idle,4.30,40.00,,fused
94614,000000094614.jpg,640x427,1,0.732866,1,1,TP,yolov8l_bsz4.ms,167.50,101.75,0,269.25,1,Idle,4.30,40.00,,fused
161875,000000161875.jpg,640x422,1,0.730922,1,1,TP,yolov8l_bsz4.ms,167.50,101.75,0,269.25,1,Idle,4.30,40.00,,fused
306437,000000306437.jpg,426x640,1,0.730418,1,1,TP,yolov8l_bsz4.ms,167.50,101.75,0,269.25,1,Idle,4.30,40.00,,fused
148730,000000148730.jpg,640x427,1,0.730170,0,0,FP,yolov8l_bsz4.ms,172.00,105.25,0,277.25,1,Idle,4.24,40.00,,fused
236721,000000236721.jpg,640x480,1,0.730151,0,0,FP,yolov8l_bsz4.ms,172.00,105.25,0,277.25,1,Idle,4.24,40.00,,fused
413404,000000413404.jpg,640x427,1,0.728976,1,1,TP,yolov8l_bsz4.ms,172.00,105.25,0,277.25,1,Idle,4.24,40.00,,fused
322968,000000322968.jpg,480x640,1,0.728847,0,0,FP,yolov8l_bsz4.ms,172.00,105.25,0,277.25,1,Idle,4.24,40.00,,fused
295420,000000295420.jpg,640x480,1,0.728726,1,1,TP,yolov8l_bsz4.ms,158.00,120.25,0,278.25,1,Idle,4.17,40.00,,fused
80153,000000080153.jpg,428x640,1,0.728418,1,1,TP,yolov8l_bsz4.ms,158.00,120.25,0,278.25,1,Idle,4.17,40.00,,fused
410612,000000410612.jpg,500x334,1,0.727430,0,0,FP,yolov8l_bsz4.ms,158.00,120.25,0,278.25,1,Idle,4.17,40.00,,fused
306582,000000306582.jpg,640x480,1,0.727166,0,0,FP,yolov8l_bsz4.ms,158.00,120.25,0,278.25,1,Idle,4.17,40.00,,fused
186345,000000186345.jpg,640x431,1,0.727108,0,0,FP,yolov8l_bsz4.ms,163.25,112.25,0,275.50,1,Idle,4.23,40.00,,fused
294831,000000294831.jpg,640x361,1,0.726668,1,1,TP,yolov8l_bsz4.ms,163.25,112.25,0,275.50,1,Idle,4.23,40.00,,fused
39769,000000039769.jpg,640x480,1,0.726531,0,0,FP,yolov8l_bsz4.ms,163.25,112.25,0,275.50,1,Idle,4.23,40.00,,fused
154718,000000154718.jpg,375x500,1,0.725991,1,1,TP,yolov8l_bsz4.ms,163.25,112.25,0,275.50,1,Idle,4.23,40.00,,fused
286507,000000286507.jpg,640x434,1,0.725825,0,0,FP,yolov8l_bsz4.ms,157.25,121.25,0,278.50,1,Idle,4.24,40.00,,fused
248284,000000248284.jpg,427x640,1,0.725219,1,1,TP,yolov8l_bsz4.ms,157.25,121.25,0,278.50,1,Idle,4.24,40.00,,fused
166521,000000166521.jpg,640x426,1,0.724911,0,0,FP,yolov8l_bsz4.ms,157.25,121.25,0,278.50,1,Idle,4.24,40.00,,fused
546964,000000546964.jpg,640x478,1,0.724897,1,1,TP,yolov8l_bsz4.ms,157.25,121.25,0,278.50,1,Idle,4.24,40.00,,fused
463522,000000463522.jpg,640x480,1,0.724656,1,1,TP,yolov8l_bsz4.ms,160.50,113.75,0,274.25,1,Idle,0.14,40.00,,fused
37751,000000037751.jpg,640x480,1,0.724581,1,1,TP,yolov8l_bsz4.ms,160.50,113.75,0,274.25,1,Idle,0.14,40.00,,fused
474167,000000474167.jpg,427x640,1,0.724520,1,1,TP,yolov8l_bsz4.ms,160.50,113.75,0,274.25,1,Idle,0.14,40.00,,fused
417911,000000417911.jpg,640x429,1,0.724485,1,1,TP,yolov8l_bsz4.ms,160.50,113.75,0,274.25,1,Idle,0.14,40.00,,fused
456496,000000456496.jpg,640x426,1,0.724195,1,1,TP,yolov8l_bsz4.ms,159.75,118.00,0,277.75,1,Idle,3.49,40.00,,fused
150224,000000150224.jpg,640x427,1,0.723886,1,1,TP,yolov8l_bsz4.ms,159.75,118.00,0,277.75,1,Idle,3.49,40.00,,fused
312263,000000312263.jpg,527x640,1,0.723884,0,0,FP,yolov8l_bsz4.ms,159.75,118.00,0,277.75,1,Idle,3.49,40.00,,fused
250901,000000250901.jpg,640x426,1,0.723465,1,1,TP,yolov8l_bsz4.ms,159.75,118.00,0,277.75,1,Idle,3.49,40.00,,fused
102707,000000102707.jpg,612x612,1,0.723463,0,0,FP,yolov8l_bsz4.ms,163.00,128.25,0,291.25,1,Idle,3.98,40.00,,fused
534601,000000534601.jpg,500x332,1,0.723413,0,0,FP,yolov8l_bsz4.ms,163.00,128.25,0,291.25,1,Idle,3.98,40.00,,fused
253819,000000253819.jpg,640x427,1,0.723194,1,1,TP,yolov8l_bsz4.ms,163.00,128.25,0,291.25,1,Idle,3.98,40.00,,fused
544811,000000544811.jpg,640x429,1,0.722992,0,0,FP,yolov8l_bsz4.ms,163.00,128.25,0,291.25,1,Idle,3.98,40.00,,fused
104803,000000104803.jpg,375x500,1,0.722035,0,0,FP,yolov8l_bsz4.ms,159.50,113.75,0,273.25,1,Idle,4.05,40.00,,fused
236592,000000236592.jpg,640x480,1,0.721770,0,0,FP,yolov8l_bsz4.ms,159.50,113.75,0,273.25,1,Idle,4.05,40.00,,fused
293804,000000293804.jpg,500x333,1,0.720309,0,0,FP,yolov8l_bsz4.ms,159.50,113.75,0,273.25,1,Idle,4.05,40.00,,fused
523807,000000523807.jpg,500x375,1,0.719730,1,1,TP,yolov8l_bsz4.ms,159.50,113.75,0,273.25,1,Idle,4.05,40.00,,fused
516143,000000516143.jpg,640x480,1,0.718421,1,1,TP,yolov8l_bsz4.ms,162.00,115.00,0,277.00,1,Idle,4.08,40.00,,fused
329542,000000329542.jpg,612x612,1,0.717325,1,1,TP,yolov8l_bsz4.ms,162.00,115.00,0,277.00,1,Idle,4.08,40.00,,fused
196843,000000196843.jpg,640x480,1,0.717189,0,0,FP,yolov8l_bsz4.ms,162.00,115.00,0,277.00,1,Idle,4.08,40.00,,fused
49269,000000049269.jpg,431x640,1,0.716380,0,0,FP,yolov8l_bsz4.ms,162.00,115.00,0,277.00,1,Idle,4.08,40.00,,fused
230362,000000230362.jpg,640x478,1,0.716148,0,0,FP,yolov8l_bsz4.ms,159.00,113.75,0,272.75,1,Idle,4.17,40.00,,fused
26941,000000026941.jpg,640x427,1,0.715903,1,1,TP,yolov8l_bsz4.ms,159.00,113.75,0,272.75,1,Idle,4.17,40.00,,fused
494869,000000494869.jpg,427x640,1,0.715824,1,1,TP,yolov8l_bsz4.ms,159.00,113.75,0,272.75,1,Idle,4.17,40.00,,fused
279714,000000279714.jpg,425x640,1,0.715543,0,0,FP,yolov8l_bsz4.ms,159.00,113.75,0,272.75,1,Idle,4.17,40.00,,fused
250127,000000250127.jpg,640x640,1,0.715496,1,1,TP,yolov8l_bsz4.ms,154.75,131.75,0,286.50,1,Idle,4.15,40.00,,fused
120777,000000120777.jpg,500x375,1,0.715369,0,0,FP,yolov8l_bsz4.ms,154.75,131.75,0,286.50,1,Idle,4.15,40.00,,fused
88265,000000088265.jpg,427x640,1,0.715367,0,0,FP,yolov8l_bsz4.ms,154.75,131.75,0,286.50,1,Idle,4.15,40.00,,fused
499266,000000499266.jpg,640x480,1,0.715342,1,1,TP,yolov8l_bsz4.ms,154.75,131.75,0,286.50,1,Idle,4.15,40.00,,fused
119233,000000119233.jpg,500x334,1,0.714810,0,0,FP,yolov8l_bsz4.ms,162.00,123.25,0,285.25,1,Idle,4.21,40.00,,fused
393282,000000393282.jpg,640x640,1,0.714806,0,0,FP,yolov8l_bsz4.ms,162.00,123.25,0,285.25,1,Idle,4.21,40.00,,fused
109900,000000109900.jpg,640x478,1,0.713617,1,1,TP,yolov8l_bsz4.ms,162.00,123.25,0,285.25,1,Idle,4.21,40.00,,fused
568290,000000568290.jpg,640x427,1,0.711884,1,1,TP,yolov8l_bsz4.ms,162.00,123.25,0,285.25,1,Idle,4.21,40.00,,fused
36660,000000036660.jpg,500x323,1,0.711658,1,1,TP,yolov8l_bsz4.ms,159.50,115.75,0,275.25,1,Idle,4.28,40.00,,fused
499775,000000499775.jpg,640x480,1,0.710953,0,0,FP,yolov8l_bsz4.ms,159.50,115.75,0,275.25,1,Idle,4.28,40.00,,fused
79031,000000079031.jpg,640x427,1,0.710635,1,1,TP,yolov8l_bsz4.ms,159.50,115.75,0,275.25,1,Idle,4.28,40.00,,fused
421060,000000421060.jpg,640x418,1,0.710313,1,1,TP,yolov8l_bsz4.ms,159.50,115.75,0,275.25,1,Idle,4.28,40.00,,fused
138550,000000138550.jpg,640x428,1,0.710249,0,0,FP,yolov8l_bsz4.ms,163.25,109.75,0,273.00,1,Idle,1.18,40.00,,fused
168330,000000168330.jpg,640x390,1,0.710139,0,0,FP,yolov8l_bsz4.ms,163.25,109.75,0,273.00,1,Idle,1.18,40.00,,fused
54628,000000054628.jpg,375x500,1,0.708908,1,1,TP,yolov8l_bsz4.ms,163.25,109.75,0,273.00,1,Idle,1.18,40.00,,fused
319696,000000319696.jpg,500x333,1,0.707900,0,0,FP,yolov8l_bsz4.ms,163.25,109.75,0,273.00,1,Idle,1.18,40.00,,fused
286908,000000286908.jpg,640x640,1,0.707765,0,0,FP,yolov8l_bsz4.ms,158.50,111.25,0,269.75,1,Idle,3.03,40.00,,fused
42628,000000042628.jpg,640x426,1,0.707729,1,1,TP,yolov8l_bsz4.ms,158.50,111.25,0,269.75,1,Idle,3.03,40.00,,fused
468124,000000468124.jpg,640x459,1,0.706879,1,1,TP,yolov8l_bsz4.ms,158.50,111.25,0,269.75,1,Idle,3.03,40.00,,fused
311789,000000311789.jpg,640x427,1,0.706390,0,0,FP,yolov8l_bsz4.ms,158.50,111.25,0,269.75,1,Idle,3.03,40.00,,fused
22192,000000022192.jpg,640x426,1,0.705606,0,0,FP,yolov8l_bsz4.ms,165.75,107.75,0,273.50,1,Idle,3.52,40.00,,fused
235784,000000235784.jpg,640x459,1,0.704172,1,1,TP,yolov8l_bsz4.ms,165.75,107.75,0,273.50,1,Idle,3.52,40.00,,fused
347163,000000347163.jpg,640x427,1,0.703822,0,0,FP,yolov8l_bsz4.ms,165.75,107.75,0,273.50,1,Idle,3.52,40.00,,fused
423798,000000423798.jpg,640x320,1,0.702686,0,0,FP,yolov8l_bsz4.ms,165.75,107.75,0,273.50,1,Idle,3.52,40.00,,fused
504074,000000504074.jpg,640x427,1,0.702664,1,1,TP,yolov8l_bsz4.ms,157.00,113.75,0,270.75,1,Idle,3.73,40.00,,fused
295809,000000295809.jpg,640x512,1,0.702389,1,1,TP,yolov8l_bsz4.ms,157.00,113.75,0,270.75,1,Idle,3.73,40.00,,fused
165681,000000165681.jpg,640x444,1,0.702195,1,1,TP,yolov8l_bsz4.ms,157.00,113.75,0,270.75,1,Idle,3.73,40.00,,fused
186449,000000186449.jpg,436x640,1,0.702033,1,1,TP,yolov8l_bsz4.ms,157.00,113.75,0,270.75,1,Idle,3.73,40.00,,fused
32941,000000032941.jpg,458x640,1,0.701639,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,3.86,40.00,,fused
435208,000000435208.jpg,480x640,1,0.701142,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,3.86,40.00,,fused
6723,000000006723.jpg,640x361,1,0.700983,0,0,FP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,3.86,40.00,,fused
347174,000000347174.jpg,427x640,1,0.700828,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,3.86,40.00,,fused
144932,000000144932.jpg,640x425,1,0.699336,1,1,TP,yolov8l_bsz4.ms,163.00,118.75,0,281.75,1,Idle,3.97,40.00,,fused
5600,000000005600.jpg,640x361,1,0.698713,0,0,FP,yolov8l_bsz4.ms,163.00,118.75,0,281.75,1,Idle,3.97,40.00,,fused
42276,000000042276.jpg,375x500,1,0.698574,0,0,FP,yolov8l_bsz4.ms,163.00,118.75,0,281.75,1,Idle,3.97,40.00,,fused
303305,000000303305.jpg,640x480,1,0.698030,1,1,TP,yolov8l_bsz4.ms,163.00,118.75,0,281.75,1,Idle,3.97,40.00,,fused
248810,000000248810.jpg,375x500,1,0.697234,1,1,TP,yolov8l_bsz4.ms,158.25,121.00,0,279.25,1,Idle,4.02,40.00,,fused
220732,000000220732.jpg,640x480,1,0.697104,1,1,TP,yolov8l_bsz4.ms,158.25,121.00,0,279.25,1,Idle,4.02,40.00,,fused
416330,000000416330.jpg,640x480,1,0.696846,0,0,FP,yolov8l_bsz4.ms,158.25,121.00,0,279.25,1,Idle,4.02,40.00,,fused
289343,000000289343.jpg,529x640,1,0.695900,1,1,TP,yolov8l_bsz4.ms,158.25,121.00,0,279.25,1,Idle,4.02,40.00,,fused
493334,000000493334.jpg,500x311,1,0.694910,0,0,FP,yolov8l_bsz4.ms,162.50,112.25,0,274.75,1,Idle,4.05,40.00,,fused
257084,000000257084.jpg,500x333,1,0.694564,1,1,TP,yolov8l_bsz4.ms,162.50,112.25,0,274.75,1,Idle,4.05,40.00,,fused
215114,000000215114.jpg,548x640,1,0.694434,1,1,TP,yolov8l_bsz4.ms,162.50,112.25,0,274.75,1,Idle,4.05,40.00,,fused
505451,000000505451.jpg,444x265,1,0.694343,1,1,TP,yolov8l_bsz4.ms,162.50,112.25,0,274.75,1,Idle,4.05,40.00,,fused
396903,000000396903.jpg,640x427,1,0.693979,1,1,TP,yolov8l_bsz4.ms,162.50,110.75,0,273.25,1,Idle,4.07,40.00,,fused
346638,000000346638.jpg,640x480,1,0.693377,0,0,FP,yolov8l_bsz4.ms,162.50,110.75,0,273.25,1,Idle,4.07,40.00,,fused
414385,000000414385.jpg,640x480,1,0.692229,1,1,TP,yolov8l_bsz4.ms,162.50,110.75,0,273.25,1,Idle,4.07,40.00,,fused
213593,000000213593.jpg,640x426,1,0.692165,1,1,TP,yolov8l_bsz4.ms,162.50,110.75,0,273.25,1,Idle,4.07,40.00,,fused
40036,000000040036.jpg,640x427,1,0.691947,1,1,TP,yolov8l_bsz4.ms,160.00,121.25,0,281.25,1,Idle,4.19,40.00,,fused
229997,000000229997.jpg,640x427,1,0.691879,0,0,FP,yolov8l_bsz4.ms,160.00,121.25,0,281.25,1,Idle,4.19,40.00,,fused
453584,000000453584.jpg,640x480,1,0.691415,0,0,FP,yolov8l_bsz4.ms,160.00,121.25,0,281.25,1,Idle,4.19,40.00,,fused
572303,000000572303.jpg,640x480,1,0.691008,0,0,FP,yolov8l_bsz4.ms,160.00,121.25,0,281.25,1,Idle,4.19,40.00,,fused
321887,000000321887.jpg,640x424,1,0.690963,0,0,FP,yolov8l_bsz4.ms,157.75,116.75,0,274.50,1,Idle,4.24,40.00,,fused
123131,000000123131.jpg,640x427,1,0.690571,0,0,FP,yolov8l_bsz4.ms,157.75,116.75,0,274.50,1,Idle,4.24,40.00,,fused
7386,000000007386.jpg,600x400,1,0.689710,0,0,FP,yolov8l_bsz4.ms,157.75,116.75,0,274.50,1,Idle,4.24,40.00,,fused
359855,000000359855.jpg,640x510,1,0.689478,0,0,FP,yolov8l_bsz4.ms,157.75,116.75,0,274.50,1,Idle,4.24,40.00,,fused
80659,000000080659.jpg,640x427,1,0.689298,1,1,TP,yolov8l_bsz4.ms,162.50,97.75,0,260.25,1,Idle,4.26,40.00,,fused
128051,000000128051.jpg,640x360,1,0.689268,0,0,FP,yolov8l_bsz4.ms,162.50,97.75,0,260.25,1,Idle,4.26,40.00,,fused
134856,000000134856.jpg,640x480,1,0.688319,1,1,TP,yolov8l_bsz4.ms,162.50,97.75,0,260.25,1,Idle,4.26,40.00,,fused
161609,000000161609.jpg,640x480,1,0.686814,1,1,TP,yolov8l_bsz4.ms,162.50,97.75,0,260.25,1,Idle,4.26,40.00,,fused
161799,000000161799.jpg,640x427,1,0.686365,1,1,TP,yolov8l_bsz4.ms,160.00,125.75,0,285.75,1,Idle,4.30,40.00,,fused
315492,000000315492.jpg,612x612,1,0.686062,1,1,TP,yolov8l_bsz4.ms,160.00,125.75,0,285.75,1,Idle,4.30,40.00,,fused
280325,000000280325.jpg,500x377,1,0.685916,0,0,FP,yolov8l_bsz4.ms,160.00,125.75,0,285.75,1,Idle,4.30,40.00,,fused
173057,000000173057.jpg,480x640,1,0.685711,1,1,TP,yolov8l_bsz4.ms,160.00,125.75,0,285.75,1,Idle,4.30,40.00,,fused
27982,000000027982.jpg,500x334,1,0.684686,0,0,FP,yolov8l_bsz4.ms,158.00,110.00,0,268.00,1,Idle,4.26,40.00,,fused
369675,000000369675.jpg,640x429,1,0.684208,1,1,TP,yolov8l_bsz4.ms,158.00,110.00,0,268.00,1,Idle,4.26,40.00,,fused
398237,000000398237.jpg,640x480,1,0.683766,1,1,TP,yolov8l_bsz4.ms,158.00,110.00,0,268.00,1,Idle,4.26,40.00,,fused
392481,000000392481.jpg,640x427,1,0.683625,0,0,FP,yolov8l_bsz4.ms,158.00,110.00,0,268.00,1,Idle,4.26,40.00,,fused
400161,000000400161.jpg,640x480,1,0.683602,1,1,TP,yolov8l_bsz4.ms,161.75,119.00,0,280.75,1,Idle,4.26,40.00,,fused
243344,000000243344.jpg,480x640,1,0.683284,0,0,FP,yolov8l_bsz4.ms,161.75,119.00,0,280.75,1,Idle,4.26,40.00,,fused
576566,000000576566.jpg,469x640,1,0.683233,1,1,TP,yolov8l_bsz4.ms,161.75,119.00,0,280.75,1,Idle,4.26,40.00,,fused
333237,000000333237.jpg,640x409,1,0.683202,0,0,FP,yolov8l_bsz4.ms,161.75,119.00,0,280.75,1,Idle,4.26,40.00,,fused
485844,000000485844.jpg,576x396,1,0.682215,1,1,TP,yolov8l_bsz4.ms,160.00,110.75,0,270.75,1,Idle,4.29,40.00,,fused
408774,000000408774.jpg,500x333,1,0.682209,1,1,TP,yolov8l_bsz4.ms,160.00,110.75,0,270.75,1,Idle,4.29,40.00,,fused
442661,000000442661.jpg,640x480,1,0.681732,0,0,FP,yolov8l_bsz4.ms,160.00,110.75,0,270.75,1,Idle,4.29,40.00,,fused
293245,000000293245.jpg,640x480,1,0.681567,0,0,FP,yolov8l_bsz4.ms,160.00,110.75,0,270.75,1,Idle,4.29,40.00,,fused
520832,000000520832.jpg,640x480,1,0.680613,1,1,TP,yolov8l_bsz4.ms,157.25,125.00,0,282.25,1,Idle,4.24,40.00,,fused
276434,000000276434.jpg,640x427,1,0.680497,1,1,TP,yolov8l_bsz4.ms,157.25,125.00,0,282.25,1,Idle,4.24,40.00,,fused
37670,000000037670.jpg,640x480,1,0.680348,1,1,TP,yolov8l_bsz4.ms,157.25,125.00,0,282.25,1,Idle,4.24,40.00,,fused
315001,000000315001.jpg,640x639,1,0.680218,0,0,FP,yolov8l_bsz4.ms,157.25,125.00,0,282.25,1,Idle,4.24,40.00,,fused
204871,000000204871.jpg,612x612,1,0.679776,1,1,TP,yolov8l_bsz4.ms,159.50,128.50,0,288.00,1,Idle,1.56,40.00,,fused
495054,000000495054.jpg,640x433,1,0.679425,0,0,FP,yolov8l_bsz4.ms,159.50,128.50,0,288.00,1,Idle,1.56,40.00,,fused
505565,000000505565.jpg,640x424,1,0.679313,0,0,FP,yolov8l_bsz4.ms,159.50,128.50,0,288.00,1,Idle,1.56,40.00,,fused
318238,000000318238.jpg,478x640,1,0.679085,0,0,FP,yolov8l_bsz4.ms,159.50,128.50,0,288.00,1,Idle,1.56,40.00,,fused
435880,000000435880.jpg,640x480,1,0.678744,0,0,FP,yolov8l_bsz4.ms,157.25,115.25,0,272.50,1,Idle,4.07,40.00,,fused
332455,000000332455.jpg,425x640,1,0.678532,0,0,FP,yolov8l_bsz4.ms,157.25,115.25,0,272.50,1,Idle,4.07,40.00,,fused
555705,000000555705.jpg,640x371,1,0.678038,0,0,FP,yolov8l_bsz4.ms,157.25,115.25,0,272.50,1,Idle,4.07,40.00,,fused
132587,000000132587.jpg,640x425,1,0.677424,1,1,TP,yolov8l_bsz4.ms,157.25,115.25,0,272.50,1,Idle,4.07,40.00,,fused
476258,000000476258.jpg,640x367,1,0.677356,1,1,TP,yolov8l_bsz4.ms,160.75,103.25,0,264.00,1,Idle,4.08,40.00,,fused
50844,000000050844.jpg,334x500,1,0.677241,0,0,FP,yolov8l_bsz4.ms,160.75,103.25,0,264.00,1,Idle,4.08,40.00,,fused
393838,000000393838.jpg,640x427,1,0.676786,0,0,FP,yolov8l_bsz4.ms,160.75,103.25,0,264.00,1,Idle,4.08,40.00,,fused
287874,000000287874.jpg,640x434,1,0.676694,1,1,TP,yolov8l_bsz4.ms,160.75,103.25,0,264.00,1,Idle,4.08,40.00,,fused
43737,000000043737.jpg,480x640,1,0.675861,0,0,FP,yolov8l_bsz4.ms,160.25,119.50,0,279.75,1,Idle,4.17,40.00,,fused
31735,000000031735.jpg,640x480,1,0.674541,0,0,FP,yolov8l_bsz4.ms,160.25,119.50,0,279.75,1,Idle,4.17,40.00,,fused
488673,000000488673.jpg,480x640,1,0.674462,1,1,TP,yolov8l_bsz4.ms,160.25,119.50,0,279.75,1,Idle,4.17,40.00,,fused
22396,000000022396.jpg,640x495,1,0.674375,0,0,FP,yolov8l_bsz4.ms,160.25,119.50,0,279.75,1,Idle,4.17,40.00,,fused
471789,000000471789.jpg,640x480,1,0.674121,1,1,TP,yolov8l_bsz4.ms,158.25,127.50,0,285.75,1,Idle,4.23,40.00,,fused
